from_stop_id,to_stop_id,transfer_type,min_transfer_time
de:09362:11190:1:3,de:09362:11190:2:5,2,60
de:09362:11190:1:3,de:09362:11190:2:6,2,60
de:09362:11190:1:3,de:09362:11190:1:4,2,60
de:09362:14104:0:2,de:09362:14104:0:1,2,60
de:09362:592:0:2,de:09362:592:0:3,2,60
de:09362:16012:0:2,de:09362:16012:0:1,2,60
de:09362:14022:0:2,de:09362:14022:0:3,2,60
de:09362:14022:0:2,de:09362:14022:0:4,2,60
de:09362:12073:0:1,de:09362:12073:0:2,2,60
de:09362:592:0:3,de:09362:592:0:2,2,60
de:09362:12039:0:3,de:09362:12039:0:0,2,60
de:09362:12039:0:3,de:09362:12039:0:4,2,60
de:09362:12041:0:2,de:09362:12041:0:3,2,60
de:09362:10339:30:3,de:09362:10339:31:4,2,60
de:09362:10339:30:3,de:09362:10339:31:1,2,60
de:09362:10339:30:3,de:09362:10339:30:2,2,60
de:09362:14005:0:2,de:09362:14005:0:1,2,60
de:09362:14050:0:3,de:09362:14050:0:1,2,60
de:09362:14050:0:3,de:09362:14050:0:2,2,60
de:09362:14050:0:3,de:09362:14050:0:4,2,60
de:09362:718:0:1,de:09362:718:0:3,2,60
de:09362:718:0:1,de:09362:718:0:0,2,60
de:09362:14097:0:1,de:09362:14097:0:2,2,60
de:09362:12075:0:2,de:09362:12075:0:3,2,60
de:09362:12075:0:2,de:09362:12075:0:4,2,60
de:09362:12075:0:2,de:09362:12075:0:1,2,60
de:09362:588:0:2,de:09362:588:0:1,2,60
de:09362:12081:2:0,de:09362:12081:2:5,2,60
de:09362:12081:2:0,de:09362:12081:2:1,2,60
de:09362:12081:2:0,de:09362:12081:1:3,2,60
de:09362:13032:0:2,de:09362:13032:0:1,2,60
de:09362:13040:0:1,de:09362:13040:0:2,2,60
de:09362:13030:0:2,de:09362:13030:0:1,2,60
de:09375:1078:0:1,de:09375:1078:0:2,2,60
de:09362:11010:1:5,de:09362:11010:2:4,2,60
de:09362:11010:1:5,de:09362:11010:2:3,2,60
de:09362:11010:1:5,de:09362:11010:2:2,2,60
de:09362:11010:1:5,de:09362:11010:1:1,2,60
de:09362:14046:0:3,de:09362:14046:0:0,2,60
de:09362:11121:1:6,de:09362:11090:50:3,2,60
de:09362:11121:1:6,de:09362:11090:50:2,2,60
de:09362:11121:1:6,de:09362:11090:40:6,2,60
de:09362:11121:1:6,de:09362:11090:50:6,2,60
de:09362:11121:1:6,de:09362:11090:50:1,2,60
de:09362:11121:1:6,de:09362:11090:50:4,2,60
de:09362:11121:1:6,de:09362:11121:3:7,2,60
de:09362:11121:1:6,de:09362:11121:2:3,2,60
de:09362:11121:1:6,de:09362:11090:50:5,2,60
de:09362:11121:1:6,de:09362:11121:1:5,2,60
de:09362:11121:1:6,de:09362:11121:1:4,2,60
de:09362:11121:1:6,de:09362:11090:30:3,2,60
de:09362:11121:1:6,de:09362:11090:5:15,2,60
de:09362:11121:1:6,de:09362:11121:2:1,2,60
de:09362:15008:0:2,de:09362:15008:0:1,2,60
de:09362:14007:0:3,de:09362:14007:0:4,2,60
de:09362:14007:0:3,de:09362:14007:0:5,2,60
de:09362:11030:2:3,de:09362:11030:4:6,2,60
de:09362:11030:2:3,de:09362:11030:4:5,2,60
de:09362:11030:2:3,de:09362:11030:3:4,2,60
de:09362:11030:2:3,de:09362:11030:1:1,2,60
de:09362:13027:0:1,de:09362:13027:0:3,2,60
de:09362:12002:0:1,de:09362:12002:0:2,2,60
de:09362:15020:0:1,de:09362:15020:0:0,2,60
de:09362:12034:0:2,de:09362:12034:0:1,2,60
de:09362:12007:0:1,de:09362:12007:0:2,2,60
de:09362:14107:0:2,de:09362:14107:0:3,2,60
de:09362:12032:0:2,de:09362:12032:0:1,2,60
de:09362:11090:5:15,de:09362:11090:50:3,2,60
de:09362:11090:5:15,de:09362:11090:50:2,2,60
de:09362:11090:5:15,de:09362:11090:40:6,2,60
de:09362:11090:5:15,de:09362:11090:50:6,2,60
de:09362:11090:5:15,de:09362:11121:1:6,2,60
de:09362:11090:5:15,de:09362:11090:50:1,2,60
de:09362:11090:5:15,de:09362:11090:50:4,2,60
de:09362:11090:5:15,de:09362:11121:3:7,2,60
de:09362:11090:5:15,de:09362:11121:2:3,2,60
de:09362:11090:5:15,de:09362:11090:50:5,2,60
de:09362:11090:5:15,de:09362:11121:1:5,2,60
de:09362:11090:5:15,de:09362:11121:1:4,2,60
de:09362:11090:5:15,de:09362:11090:30:3,2,60
de:09362:11090:5:15,de:09362:11121:2:1,2,60
de:09362:15034:0:2,de:09362:15034:0:3,2,60
de:09362:12041:0:3,de:09362:12041:0:2,2,60
de:09362:15023:0:1,de:09362:15023:0:0,2,60
de:09362:11160:0:1,de:09362:11160:0:2,2,60
de:09362:13014:0:1,de:09362:13014:0:2,2,60
de:09362:12075:0:1,de:09362:12075:0:3,2,60
de:09362:12075:0:1,de:09362:12075:0:4,2,60
de:09362:12075:0:1,de:09362:12075:0:2,2,60
de:09362:13001:0:1,de:09362:13001:0:2,2,60
de:09362:14013:0:3,de:09362:14013:0:2,2,60
de:09362:14091:0:1,de:09362:14091:0:3,2,60
de:09362:14091:0:1,de:09362:14091:0:2,2,60
de:09362:16003:0:2,de:09362:16003:0:1,2,60
de:09362:14025:0:2,de:09362:14025:0:1,2,60
de:09362:15013:0:2,de:09362:15013:0:1,2,60
de:09362:14065:0:1,de:09362:14065:0:0,2,60
de:09362:14065:0:1,de:09362:14065:0:2,2,60
de:09362:12078:0:1,de:09362:12078:0:2,2,60
de:09375:839:0:2,de:09375:839:0:1,2,60
de:09362:15017:2:2,de:09362:15017:2:1,2,60
de:09362:15017:2:2,de:09362:15017:1:4,2,60
de:09362:15017:2:2,de:09362:15017:2:3,2,60
de:09362:14086:0:3,de:09362:14086:0:2,2,60
de:09362:14051:1:1,de:09362:14051:2:3,2,60
de:09362:14051:1:1,de:09362:14051:1:0,2,60
de:09362:14051:1:1,de:09362:14051:2:6,2,60
de:09362:14063:0:3,de:09362:14063:0:2,2,60
de:09362:12034:0:1,de:09362:12034:0:2,2,60
de:09362:13009:0:2,de:09362:13009:0:3,2,60
de:09375:18030:0:2,de:09375:18030:0:1,2,60
de:09362:14048:0:1,de:09362:14048:0:3,2,60
de:09362:14048:0:1,de:09362:14048:0:2,2,60
de:09362:14065:0:2,de:09362:14065:0:0,2,60
de:09362:14065:0:2,de:09362:14065:0:1,2,60
de:09362:14027:0:2,de:09362:14027:0:6,2,60
de:09362:14027:0:2,de:09362:14027:0:3,2,60
de:09362:14027:0:2,de:09362:14027:0:4,2,60
de:09362:718:0:0,de:09362:718:0:3,2,60
de:09362:718:0:0,de:09362:718:0:1,2,60
de:09362:13004:0:2,de:09362:13004:0:1,2,60
de:09362:14076:0:1,de:09362:14076:0:2,2,60
de:09362:11090:30:3,de:09362:11090:50:3,2,60
de:09362:11090:30:3,de:09362:11090:50:2,2,60
de:09362:11090:30:3,de:09362:11090:40:6,2,60
de:09362:11090:30:3,de:09362:11090:50:6,2,60
de:09362:11090:30:3,de:09362:11121:1:6,2,60
de:09362:11090:30:3,de:09362:11090:50:1,2,60
de:09362:11090:30:3,de:09362:11090:50:4,2,60
de:09362:11090:30:3,de:09362:11121:3:7,2,60
de:09362:11090:30:3,de:09362:11121:2:3,2,60
de:09362:11090:30:3,de:09362:11090:50:5,2,60
de:09362:11090:30:3,de:09362:11121:1:5,2,60
de:09362:11090:30:3,de:09362:11121:1:4,2,60
de:09362:11090:30:3,de:09362:11090:5:15,2,60
de:09362:11090:30:3,de:09362:11121:2:1,2,60
de:09362:16002:0:2,de:09362:16002:0:3,2,60
de:09362:14051:2:6,de:09362:14051:2:3,2,60
de:09362:14051:2:6,de:09362:14051:1:0,2,60
de:09362:14051:2:6,de:09362:14051:1:1,2,60
de:09375:13044:0:1,de:09375:13044:0:2,2,60
de:09362:14008:0:1,de:09362:14008:0:2,2,60
de:09362:14008:0:1,de:09362:14008:0:0,2,60
de:09362:14008:0:1,de:09362:14008:0:3,2,60
de:09362:15022:0:2,de:09362:15022:0:1,2,60
de:09362:10340:0:1,de:09362:10340:0:2,2,60
de:09362:11:0:1,de:09362:11:0:2,2,60
de:09362:14007:0:4,de:09362:14007:0:3,2,60
de:09362:14007:0:4,de:09362:14007:0:5,2,60
de:09362:11060:0:1,de:09362:11060:0:2,2,60
de:09362:11020:0:4,de:09362:11020:0:1,2,60
de:09362:11020:0:4,de:09362:11020:0:2,2,60
de:09362:16005:0:2,de:09362:16005:0:1,2,60
de:09362:11010:1:1,de:09362:11010:2:4,2,60
de:09362:11010:1:1,de:09362:11010:2:3,2,60
de:09362:11010:1:1,de:09362:11010:1:5,2,60
de:09362:11010:1:1,de:09362:11010:2:2,2,60
de:09362:14031:0:3,de:09362:14031:0:1,2,60
de:09362:14031:0:3,de:09362:14031:0:4,2,60
de:09362:14031:0:3,de:09362:14031:0:2,2,60
de:09362:616:0:3,de:09362:616:0:4,2,60
de:09362:11180:0:2,de:09362:11180:0:1,2,60
de:09375:20002:0:1,de:09375:20002:0:2,2,60
de:09362:12030:0:1,de:09362:12030:0:2,2,60
de:09362:10340:0:2,de:09362:10340:0:1,2,60
de:09362:14071:0:1,de:09362:14071:0:3,2,60
de:09362:14071:0:1,de:09362:14071:0:4,2,60
de:09362:14071:0:1,de:09362:14071:0:2,2,60
de:09362:12077:0:4,de:09362:12077:0:3,2,60
de:09362:12012:0:2,de:09362:12012:0:1,2,60
de:09362:12072:0:1,de:09362:12072:0:2,2,60
de:09362:13009:0:3,de:09362:13009:0:2,2,60
de:09362:11041:0:2,de:09362:11041:0:1,2,60
de:09362:12006:0:0,de:09362:12006:0:1,2,60
de:09362:14059:0:2,de:09362:14059:0:1,2,60
de:09362:530:0:2,de:09362:530:0:1,2,60
de:09362:16009:0:3,de:09362:16009:0:2,2,60
de:09362:16009:0:3,de:09362:16009:0:4,2,60
de:09362:16009:0:3,de:09362:16009:0:1,2,60
de:09362:13020:0:2,de:09362:13020:0:1,2,60
de:09362:12033:0:2,de:09362:12033:0:1,2,60
de:09362:13010:0:2,de:09362:13010:0:1,2,60
de:09362:15017:2:1,de:09362:15017:2:2,2,60
de:09362:15017:2:1,de:09362:15017:1:4,2,60
de:09362:15017:2:1,de:09362:15017:2:3,2,60
de:09362:14095:0:1,de:09362:14095:0:2,2,60
de:09362:14006:0:2,de:09362:14006:0:1,2,60
de:09362:14075:0:1,de:09362:14075:0:0,2,60
de:09362:14075:0:1,de:09362:14075:0:4,2,60
de:09362:14075:0:1,de:09362:14075:0:5,2,60
de:09362:14075:0:1,de:09362:14075:0:3,2,60
de:09362:14077:0:2,de:09362:14077:0:1,2,60
de:09362:14024:0:1,de:09362:14024:0:2,2,60
de:09362:12036:0:5,de:09362:12036:0:2,2,60
de:09362:12036:0:5,de:09362:12036:0:1,2,60
de:09362:12036:0:5,de:09362:12036:0:4,2,60
de:09362:15018:0:2,de:09362:15018:0:1,2,60
de:09362:11151:0:1,de:09362:11151:0:0,2,60
de:09362:12015:0:3,de:09362:12015:0:4,2,60
de:09362:12015:0:3,de:09362:12015:0:2,2,60
de:09362:14042:0:2,de:09362:14042:0:1,2,60
de:09362:80:0:2,de:09362:80:0:1,2,60
de:09362:15023:0:0,de:09362:15023:0:1,2,60
de:09362:15001:0:2,de:09362:15001:0:3,2,60
de:09362:14079:0:6,de:09362:14079:0:2,2,60
de:09362:14079:0:6,de:09362:14079:0:1,2,60
de:09362:14079:0:6,de:09362:14079:0:7,2,60
de:09362:14035:0:2,de:09362:14035:0:1,2,60
de:09362:14073:0:4,de:09362:14073:0:3,2,60
de:09362:14073:0:4,de:09362:14073:0:2,2,60
de:09375:18031:0:1,de:09375:18031:0:2,2,60
de:09362:20011:2,de:09362:20011:1,2,60
de:09362:602:0:2,de:09362:602:0:3,2,60
de:09362:12070:0:1,de:09362:12070:0:2,2,60
de:09362:15025:0:2,de:09362:15025:0:1,2,60
de:09362:12047:0:3,de:09362:12047:0:0,2,60
de:09362:12047:0:3,de:09362:12047:0:2,2,60
de:09362:12047:0:3,de:09362:12047:0:4,2,60
de:09362:14026:0:1,de:09362:14026:0:2,2,60
de:09362:12035:0:2,de:09362:12035:0:1,2,60
de:09362:17005:0:2,de:09362:17005:0:1,2,60
de:09362:14008:0:0,de:09362:14008:0:2,2,60
de:09362:14008:0:0,de:09362:14008:0:1,2,60
de:09362:14008:0:0,de:09362:14008:0:3,2,60
de:09362:14086:0:2,de:09362:14086:0:3,2,60
de:09362:14055:0:1,de:09362:14055:0:2,2,60
de:09362:14034:0:2,de:09362:14034:0:1,2,60
de:09362:14012:0:2,de:09362:14012:0:3,2,60
de:09362:11190:2:6,de:09362:11190:2:5,2,60
de:09362:11190:2:6,de:09362:11190:1:3,2,60
de:09362:11190:2:6,de:09362:11190:1:4,2,60
de:09362:11050:0:2,de:09362:11050:0:1,2,60
de:09362:12071:0:2,de:09362:12071:0:1,2,60
de:09362:12087:0:0,de:09362:12087:0:1,2,60
de:09362:14014:0:2,de:09362:14014:0:1,2,60
de:09362:15007:0:1,de:09362:15007:0:2,2,60
de:09362:12001:0:2,de:09362:12001:0:1,2,60
de:09362:11040:0:3,de:09362:11040:0:4,2,60
de:09362:15028:0:1,de:09362:15028:0:2,2,60
de:09362:14066:0:3,de:09362:14066:0:2,2,60
de:09362:14066:0:3,de:09362:14066:0:4,2,60
de:09362:14005:0:1,de:09362:14005:0:2,2,60
de:09362:15020:0:0,de:09362:15020:0:1,2,60
de:09362:11011:0:4,de:09362:11011:0:3,2,60
de:09362:11011:0:4,de:09362:11011:0:1,2,60
de:09362:11011:0:4,de:09362:11011:0:2,2,60
de:09362:15017:1:4,de:09362:15017:2:1,2,60
de:09362:15017:1:4,de:09362:15017:2:2,2,60
de:09362:15017:1:4,de:09362:15017:2:3,2,60
de:09362:13011:0:2,de:09362:13011:0:0,2,60
de:09362:13011:0:2,de:09362:13011:0:3,2,60
de:09362:13011:0:2,de:09362:13011:0:1,2,60
de:09362:14002:0:0,de:09362:14002:0:5,2,60
de:09375:177:0:1,de:09375:177:0:2,2,60
de:09362:14090:0:2,de:09362:14090:0:1,2,60
de:09362:14071:0:2,de:09362:14071:0:3,2,60
de:09362:14071:0:2,de:09362:14071:0:4,2,60
de:09362:14071:0:2,de:09362:14071:0:1,2,60
de:09362:14102:0:1,de:09362:14102:0:4,2,60
de:09362:14102:0:1,de:09362:14102:0:2,2,60
de:09362:11190:2:5,de:09362:11190:1:3,2,60
de:09362:11190:2:5,de:09362:11190:2:6,2,60
de:09362:11190:2:5,de:09362:11190:1:4,2,60
de:09362:15028:0:2,de:09362:15028:0:1,2,60
de:09362:14082:0:2,de:09362:14082:0:3,2,60
de:09362:13011:0:0,de:09362:13011:0:2,2,60
de:09362:13011:0:0,de:09362:13011:0:3,2,60
de:09362:13011:0:0,de:09362:13011:0:1,2,60
de:09362:12018:0:1,de:09362:12018:0:2,2,60
de:09362:12005:0:0,de:09362:12005:0:3,2,60
de:09362:12005:0:0,de:09362:12005:0:2,2,60
de:09362:12005:0:0,de:09362:12005:0:1,2,60
de:09362:14022:0:3,de:09362:14022:0:2,2,60
de:09362:14022:0:3,de:09362:14022:0:4,2,60
de:09362:14060:0:2,de:09362:14060:0:1,2,60
de:09362:15032:0:2,de:09362:15032:0:3,2,60
de:09362:14046:0:0,de:09362:14046:0:3,2,60
de:09362:13040:0:2,de:09362:13040:0:1,2,60
de:09362:11049:0:4,de:09362:11049:0:3,2,60
de:09375:18010:0:2,de:09375:18010:0:3,2,60
de:09362:12046:0:2,de:09362:12046:0:0,2,60
de:09362:12046:0:2,de:09362:12046:0:3,2,60
de:09362:16005:0:1,de:09362:16005:0:2,2,60
de:09362:14036:0:2,de:09362:14036:0:1,2,60
de:09362:11090:50:6,de:09362:11090:50:3,2,60
de:09362:11090:50:6,de:09362:11090:50:2,2,60
de:09362:11090:50:6,de:09362:11090:40:6,2,60
de:09362:11090:50:6,de:09362:11121:1:6,2,60
de:09362:11090:50:6,de:09362:11090:50:1,2,60
de:09362:11090:50:6,de:09362:11090:50:4,2,60
de:09362:11090:50:6,de:09362:11121:3:7,2,60
de:09362:11090:50:6,de:09362:11121:2:3,2,60
de:09362:11090:50:6,de:09362:11090:50:5,2,60
de:09362:11090:50:6,de:09362:11121:1:5,2,60
de:09362:11090:50:6,de:09362:11121:1:4,2,60
de:09362:11090:50:6,de:09362:11090:30:3,2,60
de:09362:11090:50:6,de:09362:11090:5:15,2,60
de:09362:11090:50:6,de:09362:11121:2:1,2,60
de:09362:14079:0:7,de:09362:14079:0:6,2,60
de:09362:14079:0:7,de:09362:14079:0:2,2,60
de:09362:14079:0:7,de:09362:14079:0:1,2,60
de:09362:12019:0:2,de:09362:12019:0:3,2,60
de:09362:14034:0:1,de:09362:14034:0:2,2,60
de:09362:14098:0:1,de:09362:14098:0:2,2,60
de:09362:11030:4:6,de:09362:11030:4:5,2,60
de:09362:11030:4:6,de:09362:11030:3:4,2,60
de:09362:11030:4:6,de:09362:11030:1:1,2,60
de:09362:11030:4:6,de:09362:11030:2:3,2,60
de:09362:14045:0:2,de:09362:14045:0:1,2,60
de:09362:12051:0:3,de:09362:12051:0:5,2,60
de:09362:12051:0:3,de:09362:12051:0:2,2,60
de:09362:12051:0:3,de:09362:12051:0:4,2,60
de:09362:12075:0:4,de:09362:12075:0:3,2,60
de:09362:12075:0:4,de:09362:12075:0:1,2,60
de:09362:12075:0:4,de:09362:12075:0:2,2,60
de:09362:15021:0:1,de:09362:15021:0:2,2,60
de:09362:16036:0:4,de:09362:16036:0:0,2,60
de:09362:16036:0:4,de:09362:16036:0:5,2,60
de:09375:18008:0:2,de:09375:18008:0:1,2,60
de:09362:11121:2:1,de:09362:11090:50:3,2,60
de:09362:11121:2:1,de:09362:11090:50:2,2,60
de:09362:11121:2:1,de:09362:11090:40:6,2,60
de:09362:11121:2:1,de:09362:11090:50:6,2,60
de:09362:11121:2:1,de:09362:11121:1:6,2,60
de:09362:11121:2:1,de:09362:11090:50:1,2,60
de:09362:11121:2:1,de:09362:11090:50:4,2,60
de:09362:11121:2:1,de:09362:11121:3:7,2,60
de:09362:11121:2:1,de:09362:11121:2:3,2,60
de:09362:11121:2:1,de:09362:11090:50:5,2,60
de:09362:11121:2:1,de:09362:11121:1:5,2,60
de:09362:11121:2:1,de:09362:11121:1:4,2,60
de:09362:11121:2:1,de:09362:11090:30:3,2,60
de:09362:11121:2:1,de:09362:11090:5:15,2,60
de:09362:14039:0:2,de:09362:14039:0:1,2,60
de:09362:12005:0:1,de:09362:12005:0:3,2,60
de:09362:12005:0:1,de:09362:12005:0:2,2,60
de:09362:12005:0:1,de:09362:12005:0:0,2,60
de:09362:14019:0:2,de:09362:14019:0:1,2,60
de:09362:11030:3:4,de:09362:11030:4:6,2,60
de:09362:11030:3:4,de:09362:11030:4:5,2,60
de:09362:11030:3:4,de:09362:11030:1:1,2,60
de:09362:11030:3:4,de:09362:11030:2:3,2,60
de:09375:17001:0:2,de:09375:17001:0:1,2,60
de:09362:14001:0:3,de:09362:14001:0:4,2,60
de:09362:14001:0:3,de:09362:14001:0:2,2,60
de:09362:14001:0:3,de:09362:14001:0:1,2,60
de:09362:11065:0:3,de:09362:11065:0:1,2,60
de:09362:13013:0:2,de:09362:13013:0:1,2,60
de:09362:13013:0:2,de:09362:13013:0:0,2,60
de:09362:12052:0:2,de:09362:12052:0:1,2,60
de:09362:14047:0:0,de:09362:14047:0:2,2,60
de:09362:14047:0:0,de:09362:14047:0:1,2,60
de:09362:12085:0:1,de:09362:12085:0:0,2,60
de:09362:12085:0:1,de:09362:12085:0:2,2,60
de:09362:14069:0:2,de:09362:14069:0:3,2,60
de:09362:14075:0:5,de:09362:14075:0:0,2,60
de:09362:14075:0:5,de:09362:14075:0:4,2,60
de:09362:14075:0:5,de:09362:14075:0:1,2,60
de:09362:14075:0:5,de:09362:14075:0:3,2,60
de:09362:15019:0:1,de:09362:15019:0:2,2,60
de:09362:14087:0:4,de:09362:14087:0:3,2,60
de:09362:16010:0:1,de:09362:16010:0:2,2,60
de:09362:11151:0:0,de:09362:11151:0:1,2,60
de:09362:14077:0:1,de:09362:14077:0:2,2,60
de:09362:12077:0:3,de:09362:12077:0:4,2,60
de:09362:169:0:2,de:09362:169:0:1,2,60
de:09362:14066:0:4,de:09362:14066:0:2,2,60
de:09362:14066:0:4,de:09362:14066:0:3,2,60
de:09362:15005:0:0,de:09362:15005:0:1,2,60
de:09362:11090:50:2,de:09362:11090:50:3,2,60
de:09362:11090:50:2,de:09362:11090:40:6,2,60
de:09362:11090:50:2,de:09362:11090:50:6,2,60
de:09362:11090:50:2,de:09362:11121:1:6,2,60
de:09362:11090:50:2,de:09362:11090:50:1,2,60
